

Rang,Pokémon,Team,Kills,YouTube,,Stand: Spieltag 11
58,Hutsassa,Strubbelohr Bande,4,https://www.youtube.com/user/Craycom
58,Zobiris,Tectass Toppas,4,https://www.youtube.com/user/RegiBang
70,Granbull,Blades Enforcer,3,https://www.youtube.com/user/Cabgolord
70,Chillabell,Crinchilla,3,https://www.youtube.com/user/CaptainCrinch
70,Florges,Crinchilla,3,https://www.youtube.com/user/CaptainCrinch
70,Lahmus,Crinchilla,3,https://www.youtube.com/user/CaptainCrinch
70,Donphan,Elekids Club,3,https://www.youtube.com/user/ElektechN9ne
70,Kapilz,Elekids Club,3,https://www.youtube.com/user/ElektechN9ne
70,Gewaldro,Flutschige Zäpfchen,3,https://www.youtube.com/user/Nestfloh
70,Skorgla,Flutschige Zäpfchen,3,https://www.youtube.com/user/Nestfloh
70,Bissbark,Kleinsteins;Gate,3,https://www.youtube.com/user/FullLifeGames
70,Bronzong,Kleinsteins;Gate,3,https://www.youtube.com/user/FullLifeGames
70,Mega-Diancie,Strubbelohr Bande,3,https://www.youtube.com/user/Craycom
70,Laschoking,Tectass Toppas,3,https://www.youtube.com/user/RegiBang
82,Pampross,Aggron Berlin,2,https://www.youtube.com/user/TabascoTV
82,Tectass,Crinchilla,2,https://www.youtube.com/user/CaptainCrinch
82,Tentantel,Crinchilla,2,https://www.youtube.com/user/CaptainCrinch
82,Wie-Shu,Crinchilla,2,https://www.youtube.com/user/CaptainCrinch
82,Kaguron,Elekids Club,2,https://www.youtube.com/user/ElektechN9ne
82,Viscargot,Elekids Club,2,https://www.youtube.com/user/ElektechN9ne
82,Libelldra,Kleinsteins;Gate,2,https://www.youtube.com/user/FullLifeGames
82,Selfe,Lazycakes,2,https://www.youtube.com/user/Dauni
82,Hippoterus,Little Litleos,2,https://www.youtube.com/user/Kaffeecone
82,Mega-Skaraborn,Little Litleos,2,https://www.youtube.com/user/Kaffeecone
82,Pumpdjinn-XL,Little Litleos,2,https://www.youtube.com/user/Kaffeecone
82,Parfinesse,Niemandsland,2,https://www.youtube.com/user/BelmontGabriel
82,Scherox,Niemandsland,2,https://www.youtube.com/user/BelmontGabriel
82,Grypheldis,Strubbelohr Bande,2,https://www.youtube.com/user/Craycom
82,Milotic,Strubbelohr Bande,2,https://www.youtube.com/user/Craycom
82,Clavion,Tectass Toppas,2,https://www.youtube.com/user/RegiBang
82,Kobalium,Tectass Toppas,2,https://www.youtube.com/user/RegiBang
99,Panzaeron,Blades Enforcer,1,https://www.youtube.com/user/Cabgolord
99,Smogmog,Crustle Crusaders,1,https://www.youtube.com/user/StratocopterTV
99,Ditto,Elekids Club,1,https://www.youtube.com/user/ElektechN9ne
99,Pelipper,Flutschige Zäpfchen,1,https://www.youtube.com/user/Nestfloh
99,Seedraking,Flutschige Zäpfchen,1,https://www.youtube.com/user/Nestfloh
99,Gastrodon,Kleinsteins;Gate,1,https://www.youtube.com/user/FullLifeGames
99,Stahlos,Lazycakes,1,https://www.youtube.com/user/Dauni
99,UHaFnir,Lazycakes,1,https://www.youtube.com/user/Dauni
99,Gufa,Niemandsland,1,https://www.youtube.com/user/BelmontGabriel
99,Vesprit,Strubbelohr Bande,1,https://www.youtube.com/user/Craycom
99,Machomei,Tectass Toppas,1,https://www.youtube.com/user/RegiBang
99,Miltank,Tectass Toppas,1,https://www.youtube.com/user/RegiBang
99,Rotom-Mow,Tectass Toppas,1,https://www.youtube.com/user/RegiBang
112,Geradaks,Aggron Berlin,0,https://www.youtube.com/user/TabascoTV
112,Golbat,Aggron Berlin,0,https://www.youtube.com/user/TabascoTV
112,Lanturn,Aggron Berlin,0,https://www.youtube.com/user/TabascoTV
112,Fermicula,Blades Enforcer,0,https://www.youtube.com/user/Cabgolord
112,Frigometri,Blades Enforcer,0,https://www.youtube.com/user/Cabgolord
112,Regirock,Blades Enforcer,0,https://www.youtube.com/user/Cabgolord
112,Rotom-Wash,Blades Enforcer,0,https://www.youtube.com/user/Cabgolord
112,Typ:Null,Blades Enforcer,0,https://www.youtube.com/user/Cabgolord
