season_id,division,roster_phase,team_name,team_name_normalized,person_name,person_name_normalized,pokemon,pokemon_normalized,slot,source_table,source_file,source_urls,data_status,notes
season_008,Liga 2,rueckrunde,Issotop,issotop,Pokgalaxy,pokgalaxy,Piondragi,piondragi,10,Kader L2,data/raw/season_008/sheets/1b2utmvwlahb7wlpupjv1a2hbi3k3u1vcyofv0wcapcw_kader_l2_1271313224.csv,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1271313224,sheet_extracted,"Kaderphasen aus Kader-Sheet, Out-Zeilen und Spieltags-Einsaetzen inferiert"
season_008,Liga 2,rueckrunde,Issotop,issotop,Pokgalaxy,pokgalaxy,Nockchan,nockchan,11,Kader L2,data/raw/season_008/sheets/1b2utmvwlahb7wlpupjv1a2hbi3k3u1vcyofv0wcapcw_kader_l2_1271313224.csv,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1271313224,sheet_extracted,"Kaderphasen aus Kader-Sheet, Out-Zeilen und Spieltags-Einsaetzen inferiert"
season_008,Liga 2,rueckrunde,Soulstealer,soulstealer,Raizor,raizor,Kapu-Riki,kapu riki,1,Kader L2,data/raw/season_008/sheets/1b2utmvwlahb7wlpupjv1a2hbi3k3u1vcyofv0wcapcw_kader_l2_1271313224.csv,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1271313224,sheet_extracted,"Kaderphasen aus Kader-Sheet, Out-Zeilen und Spieltags-Einsaetzen inferiert"
season_008,Liga 2,rueckrunde,Soulstealer,soulstealer,Raizor,raizor,Kaguron,kaguron,2,Kader L2,data/raw/season_008/sheets/1b2utmvwlahb7wlpupjv1a2hbi3k3u1vcyofv0wcapcw_kader_l2_1271313224.csv,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1271313224,sheet_extracted,"Kaderphasen aus Kader-Sheet, Out-Zeilen und Spieltags-Einsaetzen inferiert"
season_008,Liga 2,rueckrunde,Soulstealer,soulstealer,Raizor,raizor,Porygon2,porygon2,3,Kader L2,data/raw/season_008/sheets/1b2utmvwlahb7wlpupjv1a2hbi3k3u1vcyofv0wcapcw_kader_l2_1271313224.csv,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1271313224,sheet_extracted,"Kaderphasen aus Kader-Sheet, Out-Zeilen und Spieltags-Einsaetzen inferiert"
season_008,Liga 2,rueckrunde,Soulstealer,soulstealer,Raizor,raizor,Polaross,polaross,4,Kader L2,data/raw/season_008/sheets/1b2utmvwlahb7wlpupjv1a2hbi3k3u1vcyofv0wcapcw_kader_l2_1271313224.csv,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1271313224,sheet_extracted,"Kaderphasen aus Kader-Sheet, Out-Zeilen und Spieltags-Einsaetzen inferiert"
season_008,Liga 2,rueckrunde,Soulstealer,soulstealer,Raizor,raizor,Zoroark,zoroark,5,Kader L2,data/raw/season_008/sheets/1b2utmvwlahb7wlpupjv1a2hbi3k3u1vcyofv0wcapcw_kader_l2_1271313224.csv,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1271313224,sheet_extracted,"Kaderphasen aus Kader-Sheet, Out-Zeilen und Spieltags-Einsaetzen inferiert"
season_008,Liga 2,rueckrunde,Soulstealer,soulstealer,Raizor,raizor,Alola-Knogga,alola knogga,6,Kader L2,data/raw/season_008/sheets/1b2utmvwlahb7wlpupjv1a2hbi3k3u1vcyofv0wcapcw_kader_l2_1271313224.csv,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1271313224,sheet_extracted,"Kaderphasen aus Kader-Sheet, Out-Zeilen und Spieltags-Einsaetzen inferiert"
season_008,Liga 2,rueckrunde,Soulstealer,soulstealer,Raizor,raizor,Tentoxa,tentoxa,7,Kader L2,data/raw/season_008/sheets/1b2utmvwlahb7wlpupjv1a2hbi3k3u1vcyofv0wcapcw_kader_l2_1271313224.csv,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1271313224,sheet_extracted,"Kaderphasen aus Kader-Sheet, Out-Zeilen und Spieltags-Einsaetzen inferiert"
season_008,Liga 2,rueckrunde,Soulstealer,soulstealer,Raizor,raizor,Kicklee,kicklee,8,Kader L2,data/raw/season_008/sheets/1b2utmvwlahb7wlpupjv1a2hbi3k3u1vcyofv0wcapcw_kader_l2_1271313224.csv,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1271313224,sheet_extracted,"Kaderphasen aus Kader-Sheet, Out-Zeilen und Spieltags-Einsaetzen inferiert"
season_008,Liga 2,rueckrunde,Soulstealer,soulstealer,Raizor,raizor,Alola-Raichu,alola raichu,9,Kader L2,data/raw/season_008/sheets/1b2utmvwlahb7wlpupjv1a2hbi3k3u1vcyofv0wcapcw_kader_l2_1271313224.csv,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1271313224,sheet_extracted,"Kaderphasen aus Kader-Sheet, Out-Zeilen und Spieltags-Einsaetzen inferiert"
season_008,Liga 2,rueckrunde,Soulstealer,soulstealer,Raizor,raizor,Golgantes,golgantes,10,Kader L2,data/raw/season_008/sheets/1b2utmvwlahb7wlpupjv1a2hbi3k3u1vcyofv0wcapcw_kader_l2_1271313224.csv,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1271313224,sheet_extracted,"Kaderphasen aus Kader-Sheet, Out-Zeilen und Spieltags-Einsaetzen inferiert"
season_008,Liga 2,rueckrunde,Soulstealer,soulstealer,Raizor,raizor,Alola-Kokowei,alola kokowei,11,Kader L2,data/raw/season_008/sheets/1b2utmvwlahb7wlpupjv1a2hbi3k3u1vcyofv0wcapcw_kader_l2_1271313224.csv,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1271313224,sheet_extracted,"Kaderphasen aus Kader-Sheet, Out-Zeilen und Spieltags-Einsaetzen inferiert"
season_009,Singles,hinrunde,Akatsuki Amphibianz,akatsuki amphibianz,Barry D. Sin of Speed,barry d sin of speed,Wulaosu-Fließend,wulaosu fliessend,1,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Akatsuki Amphibianz,akatsuki amphibianz,Barry D. Sin of Speed,barry d sin of speed,Primarene,primarene,2,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Akatsuki Amphibianz,akatsuki amphibianz,Barry D. Sin of Speed,barry d sin of speed,Wolwerock-Dämmerungsform,wolwerock daemmerungsform,3,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Akatsuki Amphibianz,akatsuki amphibianz,Barry D. Sin of Speed,barry d sin of speed,Elfun,elfun,4,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Akatsuki Amphibianz,akatsuki amphibianz,Barry D. Sin of Speed,barry d sin of speed,Panzaeron,panzaeron,5,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Akatsuki Amphibianz,akatsuki amphibianz,Barry D. Sin of Speed,barry d sin of speed,Raichu,raichu,6,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Akatsuki Amphibianz,akatsuki amphibianz,Barry D. Sin of Speed,barry d sin of speed,Knakrack,knakrack,7,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Akatsuki Amphibianz,akatsuki amphibianz,Barry D. Sin of Speed,barry d sin of speed,Arkani,arkani,8,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Akatsuki Amphibianz,akatsuki amphibianz,Barry D. Sin of Speed,barry d sin of speed,Schlaraffel,schlaraffel,9,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Akatsuki Amphibianz,akatsuki amphibianz,Barry D. Sin of Speed,barry d sin of speed,Vesprit,vesprit,10,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Akatsuki Amphibianz,akatsuki amphibianz,Barry D. Sin of Speed,barry d sin of speed,Olangaar,olangaar,11,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Victory Instinct,victory instinct,BelmontGabriel,belmontgabriel,Zeraora,zeraora,1,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Victory Instinct,victory instinct,BelmontGabriel,belmontgabriel,Scherox,scherox,2,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Victory Instinct,victory instinct,BelmontGabriel,belmontgabriel,Demeteros-I,demeteros i,3,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Victory Instinct,victory instinct,BelmontGabriel,belmontgabriel,Kapu-Kime,kapu kime,4,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Victory Instinct,victory instinct,BelmontGabriel,belmontgabriel,Irokex,irokex,5,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Victory Instinct,victory instinct,BelmontGabriel,belmontgabriel,Pantimos,pantimos,6,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Victory Instinct,victory instinct,BelmontGabriel,belmontgabriel,UHaFnir,uhafnir,7,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Victory Instinct,victory instinct,BelmontGabriel,belmontgabriel,Bronzong,bronzong,8,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Victory Instinct,victory instinct,BelmontGabriel,belmontgabriel,Nidoqueen,nidoqueen,9,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Victory Instinct,victory instinct,BelmontGabriel,belmontgabriel,Volcanion,volcanion,10,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Victory Instinct,victory instinct,BelmontGabriel,belmontgabriel,Rotom,rotom,11,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Royal Bluff,royal bluff,BlackLink,blacklink,Branawarz,branawarz,1,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Royal Bluff,royal bluff,BlackLink,blacklink,Kapu-Riki,kapu riki,2,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Royal Bluff,royal bluff,BlackLink,blacklink,Fuegro,fuegro,3,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Royal Bluff,royal bluff,BlackLink,blacklink,Durengard,durengard,4,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Royal Bluff,royal bluff,BlackLink,blacklink,Fruyal,fruyal,5,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Royal Bluff,royal bluff,BlackLink,blacklink,Keifel,keifel,6,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Royal Bluff,royal bluff,BlackLink,blacklink,Kicklee,kicklee,7,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Royal Bluff,royal bluff,BlackLink,blacklink,Schlurplek,schlurplek,8,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Royal Bluff,royal bluff,BlackLink,blacklink,Latias,latias,9,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Royal Bluff,royal bluff,BlackLink,blacklink,Cerapendra,cerapendra,10,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Royal Bluff,royal bluff,BlackLink,blacklink,Mimigma,mimigma,11,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Voltwizards,voltwizards,Blocki,blocki,Iksbat,iksbat,1,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Voltwizards,voltwizards,Blocki,blocki,Gortrom,gortrom,2,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Voltwizards,voltwizards,Blocki,blocki,Mamutel,mamutel,3,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Voltwizards,voltwizards,Blocki,blocki,Keldeo,keldeo,4,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Voltwizards,voltwizards,Blocki,blocki,Raikou,raikou,5,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Voltwizards,voltwizards,Blocki,blocki,Kangama,kangama,6,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Voltwizards,voltwizards,Blocki,blocki,Zobiris,zobiris,7,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Voltwizards,voltwizards,Blocki,blocki,Morbitesse,morbitesse,8,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Voltwizards,voltwizards,Blocki,blocki,Curelei,curelei,9,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Voltwizards,voltwizards,Blocki,blocki,Tandrak,tandrak,10,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Voltwizards,voltwizards,Blocki,blocki,Heatran,heatran,11,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Scherzkekse,scherzkekse,Dauni Daunstar,dauni daunstar,Demeteros-T,demeteros t,1,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
season_009,Singles,hinrunde,Scherzkekse,scherzkekse,Dauni Daunstar,dauni daunstar,Liberlo,liberlo,2,Draftpicks,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_draftpicks_1992807502.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1992807502,sheet_extracted,Hinrundenkader aus Initialdraft-Picks
