season_id,person_id,person_name,person_name_normalized,team_id,team_name,team_name_normalized,division,channel_url,aliases,data_status,source_urls
season_007,person_nestfloh,Nestfloh,nestfloh,season_007_flutschige_zaepfchen,Flutschige Zäpfchen,flutschige zaepfchen,Regular Season,https://www.youtube.com/user/Nestfloh,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,person_dauni_daunstar,Dauni,dauni daunstar,season_007_milchbubis,Milchbubis,milchbubis,Regular Season,https://www.youtube.com/user/DauniDaunstar,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,person_regibang,RegiBang,regibang,season_007_launching_dragapults,Launching Dragapults,launching dragapults,Regular Season,https://www.youtube.com/user/RegiBang,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,person_tabasco_tv,Tabasco TV,tabasco tv,season_007_aggron_berlin,Aggron Berlin,aggron berlin,Regular Season,https://www.youtube.com/user/TabascoTV,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,person_bene,Bene,bene,season_007_riffex_pontifex,Riffex Pontifex,riffex pontifex,Regular Season,https://www.youtube.com/user/FullLifeGames,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,person_pokebazi,PokeBazi,pokebazi,season_007_therapiepi,Therapiepi,therapiepi,Regular Season,https://www.youtube.com/user/PokéBazi,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,person_present,PresentLP,present,season_007_prekaknight,PrekaKnight,prekaknight,Regular Season,https://www.youtube.com/user/Present,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,person_hydronic,Hydronic,hydronic,season_007_baltoy_story,Baltoy Story,baltoy story,Regular Season,https://www.youtube.com/user/Hydronic,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,person_elektechn9ne,ElektechN9ne,elektechn9ne,season_007_elekids_club,Elekids Club,elekids club,Regular Season,https://www.youtube.com/user/ElektechN9ne,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,person_belmontgabriel,BelmontGabriel,belmontgabriel,season_007_igalima_impoleon,Igalima Impoleon,igalima impoleon,Regular Season,https://www.youtube.com/user/BelmontGabriel,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,person_blacklink,BlackLink,blacklink,season_007_nose_to_order,Nose to Order,nose to order,Regular Season,https://www.youtube.com/user/BlackLink,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,person_raizor,Raizor,raizor,season_007_soulstealer,Soulstealer,soulstealer,Regular Season,https://www.youtube.com/user/Raizor,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,person_barry_d_sin_of_speed,Barry D. Sin of Speed,barry d sin of speed,season_007_skywalking_zacians,Skywalking Zacians,skywalking zacians,Regular Season,https://www.youtube.com/user/SinofSpeed,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_007,person_captaincrinch,CaptainCrinch,captaincrinch,season_007_crinchilla,Crinchilla,crinchilla,Regular Season,https://www.youtube.com/user/CaptainCrinch,,sheet_extracted,https://docs.google.com/spreadsheets/d/1nwiq_ggEj7QePeZGMR2xoi0bEHJr_ZGO24YCRdt93No/edit#gid=1953934700
season_008,person_bene,Bene,bene,season_008_victini_bottom,Victini Bottom,victini bottom,Liga 1,https://www.youtube.com/user/FullLifeGames,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1953934700
season_008,person_nestfloh,Nestfloh,nestfloh,season_008_flutschige_zaepfchen,Flutschige Zäpfchen,flutschige zaepfchen,Liga 1,https://www.youtube.com/user/Nestfloh,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1953934700
season_008,person_present,PresentLP,present,season_008_prekani,Prekani,prekani,Liga 1,https://www.youtube.com/user/Present,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1953934700
season_008,person_dauni_daunstar,Dauni,dauni daunstar,season_008_glueckspilze,Glückspilze,glueckspilze,Liga 1,https://www.youtube.com/user/DauniDaunstar,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1953934700
season_008,person_belmontgabriel,BelmontGabriel,belmontgabriel,season_008_igalima_impoleon,Igalima Impoleon,igalima impoleon,Liga 1,https://www.youtube.com/user/BelmontGabriel,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1953934700
season_008,person_elektechn9ne,ElektechN9ne,elektechn9ne,season_008_elekids_club,Elekids Club,elekids club,Liga 1,https://www.youtube.com/user/ElektechN9ne,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1953934700
season_008,person_hydronic,Hydronic,hydronic,season_008_arktipico,Arktipico,arktipico,Liga 1,https://www.youtube.com/user/Hydronic,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1953934700
season_008,person_regibang,RegiBang,regibang,season_008_pillar_mons,Pillar Mons,pillar mons,Liga 1,https://www.youtube.com/user/RegiBang,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1953934700
season_008,person_king_blex,KingBlex,king blex,season_008_end_level_hydreigon,End Level Hydreigon,end level hydreigon,Liga 2,https://www.youtube.com/user/KingBlex,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=419572953
season_008,person_blocki,Blocki,blocki,season_008_kastanienbomber,Kastanienbomber,kastanienbomber,Liga 2,https://www.youtube.com/user/Blocki,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=419572953
season_008,person_barry_d_sin_of_speed,Barry D. Sin of Speed,barry d sin of speed,season_008_holy_fairies,Holy Fairies,holy fairies,Liga 2,https://www.youtube.com/user/SinOfSpeed,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=419572953
season_008,person_maxi_von_vogel,Maxi von Vogel,maxi von vogel,season_008_rexcalybur,Rexcalybur,rexcalybur,Liga 2,https://www.youtube.com/user/MaxiVonVogel,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=419572953
season_008,person_blacklink,BlackLink,blacklink,season_008_abyssal_nightmare,Abyssal Nightmare,abyssal nightmare,Liga 2,https://www.youtube.com/user/BlackLink,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=419572953
season_008,person_raizor,Raizor,raizor,season_008_soulstealer,Soulstealer,soulstealer,Liga 2,https://www.youtube.com/user/Raizor,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=419572953
season_008,person_og_dnz,OGDNZ,og dnz,season_008_chasing_cinderaces,Chasing Cinderaces,chasing cinderaces,Liga 2,https://www.youtube.com/user/OGDNZ,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=419572953
season_008,person_pokgalaxy,Pokgalaxy,pokgalaxy,season_008_issotop,Issotop,issotop,Liga 2,https://www.youtube.com/user/Pokgalaxy,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=419572953
season_009,person_el_scizor_bene,El Scizor & Bene,el scizor bene,season_009_victory_instinct,Victory Instinct,victory instinct,Overall Tag Team,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1953155019
season_009,person_blocki_nestfloh,Blocki & Nestfloh,blocki nestfloh,season_009_voltwizards,Voltwizards,voltwizards,Overall Tag Team,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1953155019
season_009,person_dauni_daunstar_hydronic,Dauni & Hydronic,dauni daunstar hydronic,season_009_scherzkekse,Scherzkekse,scherzkekse,Overall Tag Team,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1953155019
season_009,person_king_blex_og_dnz,King Blex & OG DNZ,king blex og dnz,season_009_toon_world,Toon World,toon world,Overall Tag Team,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1953155019
season_009,person_present_raizor,Present & Raizor,present raizor,season_009_soulblaze,Soulblaze,soulblaze,Overall Tag Team,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1953155019
season_009,person_maxi_von_vogel_pokgalaxy,Maxi von Vogel & Pokgalaxy,maxi von vogel pokgalaxy,season_009_fen_and_gator,Fen and Gator,fen and gator,Overall Tag Team,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1953155019
season_009,person_blacklink_elektechn9ne,BlackLink & ElektechN9ne,blacklink elektechn9ne,season_009_royal_bluff,Royal Bluff,royal bluff,Overall Tag Team,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1953155019
season_009,person_barry_d_sin_of_speed_minetube,Barry D. Sin of Speed & Minetube,barry d sin of speed minetube,season_009_akatsuki_amphibianz,Akatsuki Amphibianz,akatsuki amphibianz,Overall Tag Team,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1953155019
season_009,person_el_scizor,El Scizor,el scizor,season_009_victory_instinct,Victory Instinct,victory instinct,Singles,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1993336510
season_009,person_dauni_daunstar,Dauni,dauni daunstar,season_009_scherzkekse,Scherzkekse,scherzkekse,Singles,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1993336510
season_009,person_blocki,Blocki,blocki,season_009_voltwizards,Voltwizards,voltwizards,Singles,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1993336510
season_009,person_present,PresentLP,present,season_009_soulblaze,Soulblaze,soulblaze,Singles,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1993336510
season_009,person_king_blex,KingBlex,king blex,season_009_toon_world,Toon World,toon world,Singles,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1993336510
season_009,person_maxi_von_vogel,Maxi von Vogel,maxi von vogel,season_009_fen_and_gator,Fen and Gator,fen and gator,Singles,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1993336510
season_009,person_blacklink,BlackLink,blacklink,season_009_royal_bluff,Royal Bluff,royal bluff,Singles,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1993336510
season_009,person_barry_d_sin_of_speed,Barry D. Sin of Speed,barry d sin of speed,season_009_akatsuki_amphibianz,Akatsuki Amphibianz,akatsuki amphibianz,Singles,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1993336510
season_009,person_bene,Bene,bene,season_009_victory_instinct,Victory Instinct,victory instinct,Doubles,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1772394412
season_009,person_nestfloh,Nestfloh,nestfloh,season_009_voltwizards,Voltwizards,voltwizards,Doubles,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1772394412
season_009,person_pokgalaxy,Pokgalaxy,pokgalaxy,season_009_fen_and_gator,Fen and Gator,fen and gator,Doubles,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1772394412
season_009,person_minetube,Minetube,minetube,season_009_akatsuki_amphibianz,Akatsuki Amphibianz,akatsuki amphibianz,Doubles,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1772394412
season_009,person_og_dnz,OGDNZ,og dnz,season_009_toon_world,Toon World,toon world,Doubles,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1772394412
season_009,person_raizor,Raizor,raizor,season_009_soulblaze,Soulblaze,soulblaze,Doubles,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1772394412
season_009,person_elektechn9ne,ElektechN9ne,elektechn9ne,season_009_royal_bluff,Royal Bluff,royal bluff,Doubles,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1772394412
season_009,person_hydronic,Hydronic,hydronic,season_009_scherzkekse,Scherzkekse,scherzkekse,Doubles,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1772394412
season_009,person_belmontgabriel,BelmontGabriel,belmontgabriel,season_009_victory_instinct,Victory Instinct,victory instinct,Singles,,,user_provided,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1993336510;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1772394412;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549
season_010,person_present,PresentLP,present,season_010_prekani,Prekani,prekani,Regular Season,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,person_minetube,Minetube,minetube,season_010_throes_mad,Throes Mad,throes mad,Regular Season,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,person_nestfloh,Nestfloh,nestfloh,season_010_boeller_brueder,Böller Brüder,boeller brueder,Regular Season,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,person_bene,Bene,bene,season_010_wackel_backel,Wackel Backel,wackel backel,Regular Season,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,person_robinvgc,RobinVGC,robinvgc,season_010_choice_bandits,Choice Bandits,choice bandits,Regular Season,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,person_raizor,Raizor,raizor,season_010_unbound_soul,Unbound Soul,unbound soul,Regular Season,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,person_dauni_daunstar,Dauni,dauni daunstar,season_010_pfundskerle,Pfundskerle,pfundskerle,Regular Season,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,person_pokgalaxy,Pokgalaxy,pokgalaxy,season_010_tails_of_mystery,Tails of Mystery,tails of mystery,Regular Season,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,person_og_dnz,OGDNZ,og dnz,season_010_squid_squad,Squid Squad,squid squad,Regular Season,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,person_domji,Domji,domji,season_010_shining_legends,Shining Legends,shining legends,Regular Season,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,person_king_blex,KingBlex,king blex,season_010_cyber_end_jugulis,Cyber End Jugulis,cyber end jugulis,Regular Season,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,person_snomnie,Snomnie,snomnie,season_010_corvi_crushers,Corvi Crushers,corvi crushers,Regular Season,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,person_sirazoa,Sirazoa,sirazoa,season_010_eon_engine,Eon Engine,eon engine,Regular Season,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,person_blocki,Blocki,blocki,season_010_kastanienbomber,Kastanienbomber,kastanienbomber,Regular Season,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,person_bene,Bene,bene,season_010_wackel_backel,Wackel Backel,wackel backel,Playoffs,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1215904780;https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1953790464
season_010,person_raizor,Raizor,raizor,season_010_unbound_soul,Unbound Soul,unbound soul,Playoffs,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1215904780;https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1953790464
season_010,person_present,PresentLP,present,season_010_prekani,Prekani,prekani,Playoffs,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1215904780;https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1953790464
season_010,person_minetube,Minetube,minetube,season_010_throes_mad,Throes Mad,throes mad,Playoffs,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1215904780;https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1953790464
season_010,person_dauni_daunstar,Dauni,dauni daunstar,season_010_pfundskerle,Pfundskerle,pfundskerle,Playoffs,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1215904780;https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1953790464
season_010,person_nestfloh,Nestfloh,nestfloh,season_010_boeller_brueder,Böller Brüder,boeller brueder,Playoffs,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1215904780;https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1953790464
season_010,person_robinvgc,RobinVGC,robinvgc,season_010_choice_bandits,Choice Bandits,choice bandits,Playoffs,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1215904780;https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1953790464
