season_id,match_id,division,stage,week,player_a,player_b,team_a,team_b,score_a,score_b,winner,video_id,video_title,video_url,data_status,source_urls
season_003,season_003_schedule_0172,Regular Season,regular_season,20. Spieltag - Sonntag der 19.06.2016,PresentLP,Art'n'Gaming,,,1,0,PresentLP,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,season_003_schedule_0173,Regular Season,regular_season,7. Spieltag - Sonntag der 13.03.2016,Oktopaul,RegiBang,,,0,3,RegiBang,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,season_003_schedule_0174,Regular Season,regular_season,20. Spieltag - Sonntag der 19.06.2016,Oktopaul,RegiBang,,,0,4,RegiBang,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,season_003_schedule_0175,Regular Season,regular_season,7. Spieltag - Sonntag der 13.03.2016,PokeBazi,CaptainCrinch,,,2,0,PokeBazi,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,season_003_schedule_0176,Regular Season,regular_season,20. Spieltag - Sonntag der 19.06.2016,PokeBazi,CaptainCrinch,,,0,4,CaptainCrinch,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,season_003_schedule_0177,Regular Season,regular_season,7. Spieltag - Sonntag der 13.03.2016,SurskitTV,Parsifani,,,0,4,Parsifani,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,season_003_schedule_0178,Regular Season,regular_season,20. Spieltag - Sonntag der 19.06.2016,SurskitTV,Parsifani,,,0,1,Parsifani,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,season_003_schedule_0179,Regular Season,regular_season,7. Spieltag - Sonntag der 13.03.2016,Shiro,Raizor,,,0,5,Raizor,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,season_003_schedule_0180,Regular Season,regular_season,20. Spieltag - Sonntag der 19.06.2016,Shiro,Raizor,,,5,0,Shiro,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,season_003_schedule_0181,Regular Season,regular_season,7. Spieltag - Sonntag der 13.03.2016,Lauris,FanmadeLetsPlay,,,2,0,Lauris,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,season_003_schedule_0182,Regular Season,regular_season,20. Spieltag - Sonntag der 19.06.2016,Lauris,FanmadeLetsPlay,,,4,0,Lauris,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0
season_003,season_003_schedule_0183,Regular Season,regular_season,1. Spieltag - Mittwoch der 03.02.2016,Kayze,TheMiiFii,,,1,0,Kayze,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0184,Regular Season,regular_season,8. Spieltag - Mittwoch der 23.03.2016,Light Gaming,Kayze,,,1,0,Light Gaming,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0185,Regular Season,regular_season,14. Spieltag - Mittwoch der 11.05.2016,Kayze,TheMiiFii,,,0,2,TheMiiFii,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0186,Regular Season,regular_season,21. Spieltag - Mittwoch der 29.06.2016,Light Gaming,Kayze,,,4,0,Light Gaming,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0187,Regular Season,regular_season,1. Spieltag - Mittwoch der 03.02.2016,Cabgolord,PokeBree,,,0,3,PokeBree,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0188,Regular Season,regular_season,8. Spieltag - Mittwoch der 23.03.2016,KilluaSan,DiaSwordPlay,,,2,0,KilluaSan,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0189,Regular Season,regular_season,14. Spieltag - Mittwoch der 11.05.2016,Cabgolord,PokeBree,,,0,2,PokeBree,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0190,Regular Season,regular_season,21. Spieltag - Mittwoch der 29.06.2016,Pyromanix,DiaSwordPlay,,,0,0,,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0191,Regular Season,regular_season,1. Spieltag - Mittwoch der 03.02.2016,Shizumania,KilluaSan,,,0,4,KilluaSan,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0192,Regular Season,regular_season,8. Spieltag - Mittwoch der 23.03.2016,PokeBree,Lauris,,,0,3,Lauris,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0193,Regular Season,regular_season,14. Spieltag - Mittwoch der 11.05.2016,BlackLink,Pyromanix,,,0,4,Pyromanix,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0194,Regular Season,regular_season,21. Spieltag - Mittwoch der 29.06.2016,PokeBree,Scarlet,,,0,3,Scarlet,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0195,Regular Season,regular_season,1. Spieltag - Mittwoch der 03.02.2016,MeLevies,Light Gaming,,,0,2,Light Gaming,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0196,Regular Season,regular_season,8. Spieltag - Mittwoch der 23.03.2016,TheMiiFii,BraveBirdGames,,,6,0,TheMiiFii,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0197,Regular Season,regular_season,14. Spieltag - Mittwoch der 11.05.2016,MeLevies,Light Gaming,,,4,0,MeLevies,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0198,Regular Season,regular_season,21. Spieltag - Mittwoch der 29.06.2016,TheMiiFii,BraveBirdGames,,,0,2,BraveBirdGames,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0199,Regular Season,regular_season,1. Spieltag - Mittwoch der 03.02.2016,Shiro,DiaSwordPlay,,,1,0,Shiro,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0200,Regular Season,regular_season,8. Spieltag - Mittwoch der 23.03.2016,Cabgolord,Leinux,,,3,0,Cabgolord,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0201,Regular Season,regular_season,14. Spieltag - Mittwoch der 11.05.2016,CrowdController,DiaSwordPlay,,,4,0,CrowdController,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0202,Regular Season,regular_season,21. Spieltag - Mittwoch der 29.06.2016,Cabgolord,Leinux,,,0,3,Leinux,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0203,Regular Season,regular_season,1. Spieltag - Mittwoch der 03.02.2016,WolvX,Lauris,,,0,4,Lauris,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0204,Regular Season,regular_season,8. Spieltag - Mittwoch der 23.03.2016,Shizumania,Burakio,,,1,0,Shizumania,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0205,Regular Season,regular_season,14. Spieltag - Mittwoch der 11.05.2016,Burakio,Scarlet,,,0,1,Scarlet,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0206,Regular Season,regular_season,21. Spieltag - Mittwoch der 29.06.2016,BlackLink,Burakio,,,4,0,BlackLink,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0207,Regular Season,regular_season,1. Spieltag - Mittwoch der 03.02.2016,Leinux,BraveBirdGames,,,2,0,Leinux,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0208,Regular Season,regular_season,8. Spieltag - Mittwoch der 23.03.2016,MeLevies,Shiro,,,0,4,Shiro,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0209,Regular Season,regular_season,14. Spieltag - Mittwoch der 11.05.2016,Leinux,BraveBirdGames,,,3,0,Leinux,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0210,Regular Season,regular_season,21. Spieltag - Mittwoch der 29.06.2016,MeLevies,CrowdController,,,0,4,CrowdController,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0211,Regular Season,regular_season,2. Spieltag - Mittwoch der 10.02.2016,BraveBirdGames,Kayze,,,0,4,Kayze,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0212,Regular Season,regular_season,9. Spieltag - Mittwoch der 30.03.2016,Kayze,Shiro,,,3,0,Kayze,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0213,Regular Season,regular_season,15. Spieltag - Mittwoch der 18.05.2016,BraveBirdGames,Kayze,,,0,2,Kayze,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0214,Regular Season,regular_season,22. Spieltag - Mittwoch der 06.07.2016,PokéKnight,CrowdController,,,0,3,CrowdController,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0215,Regular Season,regular_season,2. Spieltag - Mittwoch der 10.02.2016,Lauris,Leinux,,,2,0,Lauris,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0216,Regular Season,regular_season,9. Spieltag - Mittwoch der 30.03.2016,Burakio,MeLevies,,,0,5,MeLevies,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0217,Regular Season,regular_season,15. Spieltag - Mittwoch der 18.05.2016,Scarlet,Leinux,,,0,1,Leinux,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0218,Regular Season,regular_season,22. Spieltag - Mittwoch der 06.07.2016,Burakio,MeLevies,,,2,0,Burakio,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0219,Regular Season,regular_season,2. Spieltag - Mittwoch der 10.02.2016,DiaSwordPlay,WolvX,,,0,5,WolvX,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0220,Regular Season,regular_season,9. Spieltag - Mittwoch der 30.03.2016,Leinux,Shizumania,,,1,0,Leinux,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0221,Regular Season,regular_season,15. Spieltag - Mittwoch der 18.05.2016,DiaSwordPlay,Burakio,,,0,2,Burakio,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0222,Regular Season,regular_season,22. Spieltag - Mittwoch der 06.07.2016,Leinux,BlackLink,,,2,0,Leinux,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0223,Regular Season,regular_season,2. Spieltag - Mittwoch der 10.02.2016,Light Gaming,Shiro,,,0,3,Shiro,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0224,Regular Season,regular_season,9. Spieltag - Mittwoch der 30.03.2016,BraveBirdGames,Cabgolord,,,0,3,Cabgolord,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0225,Regular Season,regular_season,15. Spieltag - Mittwoch der 18.05.2016,Light Gaming,CrowdController,,,3,0,Light Gaming,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0226,Regular Season,regular_season,22. Spieltag - Mittwoch der 06.07.2016,BraveBirdGames,Cabgolord,,,0,5,Cabgolord,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0227,Regular Season,regular_season,2. Spieltag - Mittwoch der 10.02.2016,KilluaSan,MeLevies,,,3,0,KilluaSan,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0228,Regular Season,regular_season,9. Spieltag - Mittwoch der 30.03.2016,Lauris,TheMiiFii,,,2,0,Lauris,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0229,Regular Season,regular_season,15. Spieltag - Mittwoch der 18.05.2016,Pyromanix,MeLevies,,,0,5,MeLevies,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0230,Regular Season,regular_season,22. Spieltag - Mittwoch der 06.07.2016,Scarlet,TheMiiFii,,,4,0,Scarlet,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0231,Regular Season,regular_season,2. Spieltag - Mittwoch der 10.02.2016,PokeBree,Shizumania,,,6,0,PokeBree,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0232,Regular Season,regular_season,9. Spieltag - Mittwoch der 30.03.2016,DiaSwordPlay,PokeBree,,,3,0,DiaSwordPlay,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0233,Regular Season,regular_season,15. Spieltag - Mittwoch der 18.05.2016,PokeBree,BlackLink,,,0,2,BlackLink,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0234,Regular Season,regular_season,22. Spieltag - Mittwoch der 06.07.2016,Professor N,PokeBree,,,1,0,Professor N,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0235,Regular Season,regular_season,2. Spieltag - Mittwoch der 10.02.2016,TheMiiFii,Cabgolord,,,1,0,TheMiiFii,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0236,Regular Season,regular_season,9. Spieltag - Mittwoch der 30.03.2016,Light Gaming,KilluaSan,,,3,0,Light Gaming,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0237,Regular Season,regular_season,15. Spieltag - Mittwoch der 18.05.2016,TheMiiFii,Cabgolord,,,0,2,Cabgolord,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0238,Regular Season,regular_season,22. Spieltag - Mittwoch der 06.07.2016,Light Gaming,Pyromanix,,,3,0,Light Gaming,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0239,Regular Season,regular_season,3. Spieltag - Mittwoch der 17.02.2016,Kayze,Cabgolord,,,0,4,Cabgolord,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0240,Regular Season,regular_season,10. Spieltag - Mittwoch der 06.04.2016,KilluaSan,Kayze,,,0,3,Kayze,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0241,Regular Season,regular_season,16. Spieltag - Mittwoch der 25.05.2016,Kayze,Cabgolord,,,3,0,Kayze,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0242,Regular Season,regular_season,23. Spieltag - Mittwoch der 13.07.2016,Pyromanix,PokéKnight,,,3,0,Pyromanix,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0243,Regular Season,regular_season,3. Spieltag - Mittwoch der 17.02.2016,Shizumania,TheMiiFii,,,1,0,Shizumania,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0244,Regular Season,regular_season,10. Spieltag - Mittwoch der 06.04.2016,PokeBree,Light Gaming,,,0,4,Light Gaming,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0245,Regular Season,regular_season,16. Spieltag - Mittwoch der 25.05.2016,BlackLink,TheMiiFii,,,1,0,BlackLink,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0246,Regular Season,regular_season,23. Spieltag - Mittwoch der 13.07.2016,PokeBree,Light Gaming,,,0,3,Light Gaming,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0247,Regular Season,regular_season,3. Spieltag - Mittwoch der 17.02.2016,MeLevies,PokeBree,,,0,1,PokeBree,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0248,Regular Season,regular_season,10. Spieltag - Mittwoch der 06.04.2016,TheMiiFii,DiaSwordPlay,,,0,5,DiaSwordPlay,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0249,Regular Season,regular_season,16. Spieltag - Mittwoch der 25.05.2016,MeLevies,PokeBree,,,3,0,MeLevies,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0250,Regular Season,regular_season,23. Spieltag - Mittwoch der 13.07.2016,TheMiiFii,Professor N,,,0,4,Professor N,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0251,Regular Season,regular_season,3. Spieltag - Mittwoch der 17.02.2016,Shiro,KilluaSan,,,4,0,Shiro,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0252,Regular Season,regular_season,10. Spieltag - Mittwoch der 06.04.2016,Cabgolord,Lauris,,,2,0,Cabgolord,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0253,Regular Season,regular_season,16. Spieltag - Mittwoch der 25.05.2016,CrowdController,Pyromanix,,,5,0,CrowdController,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0254,Regular Season,regular_season,23. Spieltag - Mittwoch der 13.07.2016,Cabgolord,Scarlet,,,0,0,,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0255,Regular Season,regular_season,3. Spieltag - Mittwoch der 17.02.2016,WolvX,Light Gaming,,,0,5,Light Gaming,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0256,Regular Season,regular_season,10. Spieltag - Mittwoch der 06.04.2016,Shizumania,BraveBirdGames,,,0,2,BraveBirdGames,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0257,Regular Season,regular_season,16. Spieltag - Mittwoch der 25.05.2016,Burakio,Light Gaming,,,2,0,Burakio,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0258,Regular Season,regular_season,23. Spieltag - Mittwoch der 13.07.2016,BlackLink,BraveBirdGames,,,3,0,BlackLink,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0259,Regular Season,regular_season,3. Spieltag - Mittwoch der 17.02.2016,Leinux,DiaSwordPlay,,,3,0,Leinux,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0260,Regular Season,regular_season,10. Spieltag - Mittwoch der 06.04.2016,MeLevies,Leinux,,,1,0,MeLevies,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0261,Regular Season,regular_season,16. Spieltag - Mittwoch der 25.05.2016,Leinux,DiaSwordPlay,,,0,3,DiaSwordPlay,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
season_003,season_003_schedule_0262,Regular Season,regular_season,23. Spieltag - Mittwoch der 13.07.2016,MeLevies,Leinux,,,0,4,Leinux,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0
