season_id,division,roster_phase,person_name,person_name_normalized,team_name,team_name_normalized,pokemon,pokemon_normalized,slot,week,week_label,week_sort,result,used,kills,source_table,source_file,source_urls,data_status,notes
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Gortrom,gortrom,1,1,1,1,win,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Gortrom,gortrom,1,2,2,2,win,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Gortrom,gortrom,1,3,3,3,win,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Gortrom,gortrom,1,4,4,4,loss,1,2,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Gortrom,gortrom,1,5,5,5,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Gortrom,gortrom,1,6,6,6,win,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Gortrom,gortrom,1,7,7,7,loss,1,2,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Gortrom,gortrom,1,8,8,8,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Gortrom,gortrom,1,9,9,9,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Gortrom,gortrom,1,13,13,13,win,1,4,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Gortrom,gortrom,1,14,14,14,win,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Heatran,heatran,2,1,1,1,win,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Heatran,heatran,2,2,2,2,win,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Heatran,heatran,2,3,3,3,win,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Heatran,heatran,2,4,4,4,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Heatran,heatran,2,5,5,5,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Heatran,heatran,2,6,6,6,win,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Heatran,heatran,2,7,7,7,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Heatran,heatran,2,9,9,9,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Heatran,heatran,2,10,10,10,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Heatran,heatran,2,11,11,11,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Heatran,heatran,2,12,12,12,win,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Heatran,heatran,2,13,13,13,win,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Heatran,heatran,2,14,14,14,win,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Grebbit,grebbit,3,8,8,8,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Grebbit,grebbit,3,9,9,9,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Grebbit,grebbit,3,10,10,10,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Grebbit,grebbit,3,11,11,11,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Grebbit,grebbit,3,12,12,12,win,1,2,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Grebbit,grebbit,3,14,14,14,win,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Keldeo,keldeo,4,1,1,1,win,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Keldeo,keldeo,4,3,3,3,win,1,5,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Keldeo,keldeo,4,4,4,4,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Keldeo,keldeo,4,5,5,5,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Keldeo,keldeo,4,7,7,7,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Keldeo,keldeo,4,9,9,9,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Keldeo,keldeo,4,10,10,10,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Keldeo,keldeo,4,11,11,11,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Keldeo,keldeo,4,12,12,12,win,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Keldeo,keldeo,4,13,13,13,win,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Keldeo,keldeo,4,14,14,14,win,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Raikou,raikou,5,1,1,1,win,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Raikou,raikou,5,2,2,2,win,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Raikou,raikou,5,3,3,3,win,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Raikou,raikou,5,5,5,5,loss,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Raikou,raikou,5,6,6,6,win,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Raikou,raikou,5,9,9,9,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Raikou,raikou,5,10,10,10,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Raikou,raikou,5,11,11,11,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Raikou,raikou,5,12,12,12,win,1,2,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Raikou,raikou,5,13,13,13,win,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Raikou,raikou,5,14,14,14,win,1,2,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Iksbat,iksbat,6,1,1,1,win,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Iksbat,iksbat,6,2,2,2,win,1,1,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Iksbat,iksbat,6,3,3,3,win,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Iksbat,iksbat,6,4,4,4,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,hinrunde,Blocki,blocki,Voltwizards,voltwizards,Iksbat,iksbat,6,7,7,7,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Iksbat,iksbat,6,8,8,8,loss,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
season_009,Singles,rueckrunde,Blocki,blocki,Voltwizards,voltwizards,Iksbat,iksbat,6,12,12,12,win,1,0,Kader Singles,data/raw/season_009/sheets/1uo7_e_e2jbehb2hbburppayp_0fky5spzcfgzmflydy_kader_singles_1967375019.csv,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1967375019,sheet_extracted,Spieltagseinsaetze und Kills aus Kader Singles
