season_id,division,stage,pokemon,pokemon_normalized,trainer,trainer_normalized,team_name,appearances,kills,deaths,differential,data_status,source_urls
season_006,Moon Conference,regular_season,Mega-Tauboss,mega tauboss,BelmontGabriel,belmontgabriel,Niemandsland,,7,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Zygarde-50,zygarde 50,Craycom,craycom,Strubbelohr Bande,,7,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Keifel,keifel,RegiBang,regibang,Tectass Toppas,,7,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Mega-Glurak-X,mega glurak x,RegiBang,regibang,Tectass Toppas,,7,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Jirachi,jirachi,Tabasco TV,tabasco tv,Aggron Berlin,,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Mega-Altaria,mega altaria,Tabasco TV,tabasco tv,Aggron Berlin,,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Serpiroyal,serpiroyal,Tabasco TV,tabasco tv,Aggron Berlin,,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Snibunna,snibunna,CaptainCrinch,captaincrinch,Crinchilla,,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Pixi,pixi,ElektechN9ne,elektechn9ne,Elekids Club,,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Mega-Scherox,mega scherox,Nestfloh,nestfloh,Flutschige Zäpfchen,,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Terrakium,terrakium,Dauni Daunstar,dauni daunstar,Lazycakes,,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Demeteros-I,demeteros i,Art'n'Gaming,art n gaming,Little Litleos,,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Zytomega,zytomega,BelmontGabriel,belmontgabriel,Niemandsland,,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Nachtara,nachtara,Tabasco TV,tabasco tv,Aggron Berlin,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Voltriant,voltriant,Fnupa,fnupa,Blades Enforcer,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Moruda,moruda,CaptainCrinch,captaincrinch,Crinchilla,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Mega-Voltenso,mega voltenso,Stratocopter TV,stratocopter tv,Crustle Crusaders,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Suicune,suicune,Stratocopter TV,stratocopter tv,Crustle Crusaders,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Rotom,rotom,Bene,bene,Kleinsteins;Gate,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Sen-Long,sen long,Art'n'Gaming,art n gaming,Little Litleos,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Kopplosio,kopplosio,BelmontGabriel,belmontgabriel,Niemandsland,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Zeraora,zeraora,Craycom,craycom,Strubbelohr Bande,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Fruyal,fruyal,Stratocopter TV,stratocopter tv,Crustle Crusaders,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Kosturso,kosturso,Stratocopter TV,stratocopter tv,Crustle Crusaders,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Metagross,metagross,Stratocopter TV,stratocopter tv,Crustle Crusaders,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Viscogon,viscogon,Stratocopter TV,stratocopter tv,Crustle Crusaders,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Wolwerock-Dämmerungsform,wolwerock dammerungsform,Stratocopter TV,stratocopter tv,Crustle Crusaders,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Tandrak,tandrak,Bene,bene,Kleinsteins;Gate,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Mega-Bisaflor,mega bisaflor,Dauni Daunstar,dauni daunstar,Lazycakes,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Magnezone,magnezone,Art'n'Gaming,art n gaming,Little Litleos,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Wolwerock-Tagform,wolwerock tagform,Art'n'Gaming,art n gaming,Little Litleos,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Toxiquak,toxiquak,BelmontGabriel,belmontgabriel,Niemandsland,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Hutsassa,hutsassa,Craycom,craycom,Strubbelohr Bande,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Zobiris,zobiris,RegiBang,regibang,Tectass Toppas,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Granbull,granbull,Fnupa,fnupa,Blades Enforcer,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Chillabell,chillabell,CaptainCrinch,captaincrinch,Crinchilla,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Florges,florges,CaptainCrinch,captaincrinch,Crinchilla,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Lahmus,lahmus,CaptainCrinch,captaincrinch,Crinchilla,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Donphan,donphan,ElektechN9ne,elektechn9ne,Elekids Club,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Kapilz,kapilz,ElektechN9ne,elektechn9ne,Elekids Club,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Gewaldro,gewaldro,Nestfloh,nestfloh,Flutschige Zäpfchen,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Skorgla,skorgla,Nestfloh,nestfloh,Flutschige Zäpfchen,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Bissbark,bissbark,Bene,bene,Kleinsteins;Gate,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Bronzong,bronzong,Bene,bene,Kleinsteins;Gate,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Mega-Diancie,mega diancie,Craycom,craycom,Strubbelohr Bande,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Laschoking,laschoking,RegiBang,regibang,Tectass Toppas,,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Pampross,pampross,Tabasco TV,tabasco tv,Aggron Berlin,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Tectass,tectass,CaptainCrinch,captaincrinch,Crinchilla,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Tentantel,tentantel,CaptainCrinch,captaincrinch,Crinchilla,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Wie-Shu,wie shu,CaptainCrinch,captaincrinch,Crinchilla,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Kaguron,kaguron,ElektechN9ne,elektechn9ne,Elekids Club,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Viscargot,viscargot,ElektechN9ne,elektechn9ne,Elekids Club,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Libelldra,libelldra,Bene,bene,Kleinsteins;Gate,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Selfe,selfe,Dauni Daunstar,dauni daunstar,Lazycakes,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Hippoterus,hippoterus,Art'n'Gaming,art n gaming,Little Litleos,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Mega-Skaraborn,mega skaraborn,Art'n'Gaming,art n gaming,Little Litleos,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Pumpdjinn-XL,pumpdjinn xl,Art'n'Gaming,art n gaming,Little Litleos,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Parfinesse,parfinesse,BelmontGabriel,belmontgabriel,Niemandsland,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Scherox,scherox,BelmontGabriel,belmontgabriel,Niemandsland,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Grypheldis,grypheldis,Craycom,craycom,Strubbelohr Bande,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Milotic,milotic,Craycom,craycom,Strubbelohr Bande,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Clavion,clavion,RegiBang,regibang,Tectass Toppas,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Kobalium,kobalium,RegiBang,regibang,Tectass Toppas,,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Panzaeron,panzaeron,Fnupa,fnupa,Blades Enforcer,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Smogmog,smogmog,Stratocopter TV,stratocopter tv,Crustle Crusaders,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Ditto,ditto,ElektechN9ne,elektechn9ne,Elekids Club,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Pelipper,pelipper,Nestfloh,nestfloh,Flutschige Zäpfchen,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Seedraking,seedraking,Nestfloh,nestfloh,Flutschige Zäpfchen,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Gastrodon,gastrodon,Bene,bene,Kleinsteins;Gate,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Stahlos,stahlos,Dauni Daunstar,dauni daunstar,Lazycakes,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,UHaFnir,uhafnir,Dauni Daunstar,dauni daunstar,Lazycakes,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Gufa,gufa,BelmontGabriel,belmontgabriel,Niemandsland,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Vesprit,vesprit,Craycom,craycom,Strubbelohr Bande,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Machomei,machomei,RegiBang,regibang,Tectass Toppas,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Miltank,miltank,RegiBang,regibang,Tectass Toppas,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Rotom-Schneide,rotom schneide,RegiBang,regibang,Tectass Toppas,,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Geradaks,geradaks,Tabasco TV,tabasco tv,Aggron Berlin,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Golbat,golbat,Tabasco TV,tabasco tv,Aggron Berlin,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Lanturn,lanturn,Tabasco TV,tabasco tv,Aggron Berlin,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Fermicula,fermicula,Fnupa,fnupa,Blades Enforcer,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Frigometri,frigometri,Fnupa,fnupa,Blades Enforcer,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Regirock,regirock,Fnupa,fnupa,Blades Enforcer,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Rotom-Wasch,rotom wasch,Fnupa,fnupa,Blades Enforcer,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Typ:Null,typ null,Fnupa,fnupa,Blades Enforcer,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Lepumentas,lepumentas,CaptainCrinch,captaincrinch,Crinchilla,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Fiaro,fiaro,Stratocopter TV,stratocopter tv,Crustle Crusaders,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Alola-Snobilikat,alola snobilikat,ElektechN9ne,elektechn9ne,Elekids Club,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Giflor,giflor,Nestfloh,nestfloh,Flutschige Zäpfchen,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Hariyama,hariyama,Nestfloh,nestfloh,Flutschige Zäpfchen,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Forstellka,forstellka,Bene,bene,Kleinsteins;Gate,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Deponitox,deponitox,Dauni Daunstar,dauni daunstar,Lazycakes,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Hoopa,hoopa,Art'n'Gaming,art n gaming,Little Litleos,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Morlord,morlord,Art'n'Gaming,art n gaming,Little Litleos,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Luxtra,luxtra,BelmontGabriel,belmontgabriel,Niemandsland,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Aerodactyl,aerodactyl,Craycom,craycom,Strubbelohr Bande,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Duokles,duokles,Craycom,craycom,Strubbelohr Bande,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Moon Conference,regular_season,Koalelu,koalelu,Craycom,craycom,Strubbelohr Bande,,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=1843013406
season_006,Playoffs,playoffs,Mega-Tohaido,mega tohaido,ElektechN9ne,elektechn9ne,Elekids Club,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343
season_006,Playoffs,playoffs,Terrakium,terrakium,Dauni Daunstar,dauni daunstar,Lazycakes,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343
season_006,Playoffs,playoffs,Katagami,katagami,PokeBazi,pokebazi,Pokebassis,,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343
season_006,Playoffs,playoffs,Grandiras,grandiras,Tabasco TV,tabasco tv,Aggron Berlin,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343
season_006,Playoffs,playoffs,Feelinara,feelinara,Dauni Daunstar,dauni daunstar,Lazycakes,,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=654435343
