season_id,division,stage,is_primary,rank,person_id,player_name,player_name_normalized,team_id,team_name,wins,losses,draws,points,kills,deaths,differential,data_status,source_urls
season_009,Doubles,final_table,true,7,person_elektechn9ne,ElektechN9ne,elektechn9ne,season_009_royal_bluff,Royal Bluff,6,8,0,18,60,71,-11,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1772394412
season_009,Doubles,final_table,true,8,person_hydronic,Hydronic,hydronic,season_009_scherzkekse,Scherzkekse,5,9,0,15,58,71,-13,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1772394412
season_010,Regular Season,final_table,true,2,person_present,PresentLP,present,season_010_prekani,Prekani,9,3,0,27,81,52,29,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,Regular Season,final_table,true,1,person_minetube,Minetube,minetube,season_010_throes_mad,Throes Mad,9,3,0,27,72,57,15,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,Regular Season,final_table,true,3,person_nestfloh,Nestfloh,nestfloh,season_010_boeller_brueder,Böller Brüder,8,4,0,24,65,49,16,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,Regular Season,final_table,true,4,person_bene,Bene,bene,season_010_wackel_backel,Wackel Backel,8,4,0,24,69,60,9,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,Regular Season,final_table,true,5,person_robinvgc,RobinVGC,robinvgc,season_010_choice_bandits,Choice Bandits,8,4,0,24,71,64,7,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,Regular Season,final_table,true,6,person_raizor,Raizor,raizor,season_010_unbound_soul,Unbound Soul,7,5,0,21,66,56,10,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,Regular Season,final_table,true,7,person_dauni_daunstar,Dauni,dauni daunstar,season_010_pfundskerle,Pfundskerle,7,5,0,21,74,71,3,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,Regular Season,final_table,true,8,person_pokgalaxy,Pokgalaxy,pokgalaxy,season_010_tails_of_mystery,Tails of Mystery,5,7,0,15,71,67,4,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,Regular Season,final_table,true,9,person_og_dnz,OGDNZ,og dnz,season_010_squid_squad,Squid Squad,5,7,0,15,74,77,-3,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,Regular Season,final_table,true,10,person_domji,Domji,domji,season_010_shining_legends,Shining Legends,5,7,0,15,59,72,-13,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,Regular Season,final_table,true,11,person_king_blex,KingBlex,king blex,season_010_cyber_end_jugulis,Cyber End Jugulis,4,8,0,12,66,77,-11,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,Regular Season,final_table,true,12,person_snomnie,Snomnie,snomnie,season_010_corvi_crushers,Corvi Crushers,3,9,0,9,74,89,-15,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,Regular Season,final_table,true,13,person_sirazoa,Sirazoa,sirazoa,season_010_eon_engine,Eon Engine,3,9,0,9,54,71,-17,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,Regular Season,final_table,true,14,person_blocki,Blocki,blocki,season_010_kastanienbomber,Kastanienbomber,3,9,0,9,60,94,-34,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1405051186
season_010,Playoffs,playoffs,true,1,person_bene,Bene,bene,season_010_wackel_backel,Wackel Backel,3,0,0,,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1215904780;https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1953790464
season_010,Playoffs,playoffs,true,2,person_raizor,Raizor,raizor,season_010_unbound_soul,Unbound Soul,2,1,0,,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1215904780;https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1953790464
season_010,Playoffs,playoffs,true,,person_present,PresentLP,present,season_010_prekani,Prekani,1,1,0,,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1215904780;https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1953790464
season_010,Playoffs,playoffs,true,,person_minetube,Minetube,minetube,season_010_throes_mad,Throes Mad,0,1,0,,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1215904780;https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1953790464
season_010,Playoffs,playoffs,true,,person_nestfloh,Nestfloh,nestfloh,season_010_boeller_brueder,Böller Brüder,0,1,0,,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1215904780;https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1953790464
season_010,Playoffs,playoffs,true,,person_robinvgc,RobinVGC,robinvgc,season_010_choice_bandits,Choice Bandits,0,1,0,,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1215904780;https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1953790464
season_010,Playoffs,playoffs,true,,person_dauni_daunstar,Dauni,dauni daunstar,season_010_pfundskerle,Pfundskerle,0,1,0,,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1215904780;https://docs.google.com/spreadsheets/d/13smsrG2BGYxr_omJWcgr-sUDr39bvOJPNL5RPt4DSow/edit#gid=1953790464
