sheet_id,status,workbook_title,source_url,seen_in_channels,sample_video_title,review_reason
1nUOBmFJPPf7i6oay8HOja-KPtVjYcV_c7l56K0UGoKM,available,Statistiken #219,https://docs.google.com/spreadsheets/d/1nUOBmFJPPf7i6oay8HOja-KPtVjYcV_c7l56K0UGoKM/edit,uc9yqk42jqgnwyjczcpmgedq,Schon wieder CHAMP-KAMPF? | Pokémon Arena-Battle III #218 | Nestfloh,sheet_url_in_video_description_never_fetched
17NDdznarEih9ih4k_X2V2kE1gTAAkIH6eHHz6ZC_fwQ,available,Statistiken #220,https://docs.google.com/spreadsheets/d/17NDdznarEih9ih4k_X2V2kE1gTAAkIH6eHHz6ZC_fwQ/edit,uc9yqk42jqgnwyjczcpmgedq,HOCHMUT kommt vor | Pokémon Arena-Battle III #219 | Nestfloh,sheet_url_in_video_description_never_fetched
1_i2QOPhgmjfjQtkO0zCKERhvtmG8bvZLxqkPQDUbkgw,available,Statistiken #221,https://docs.google.com/spreadsheets/d/1_i2QOPhgmjfjQtkO0zCKERhvtmG8bvZLxqkPQDUbkgw/edit,uc9yqk42jqgnwyjczcpmgedq,BATZI in BEDRÄNGNIS | Pokémon Arena Battle III #220 | Nestfloh,sheet_url_in_video_description_never_fetched
17yFNvMiIlsWLDgRzXGs8EbbW52HWZ46eq5sZ9jlohcI,available,Statistiken #222,https://docs.google.com/spreadsheets/d/17yFNvMiIlsWLDgRzXGs8EbbW52HWZ46eq5sZ9jlohcI/edit,uc9yqk42jqgnwyjczcpmgedq,Die finale FINALE PHASE beginnt! | Pokémon Arena-Battle III #221 | Nestfloh,sheet_url_in_video_description_never_fetched
1-slJgHqpI1PuQ0doH_F9Wz24CLVeZ14M6moYInEHMNY,available,Statistiken #224,https://docs.google.com/spreadsheets/d/1-slJgHqpI1PuQ0doH_F9Wz24CLVeZ14M6moYInEHMNY/edit,uc9yqk42jqgnwyjczcpmgedq,CHAMP-KAMPF oder kein CHAMP-KAMPF? | Pokemon Arena-Battle III #223 | Nestfloh,sheet_url_in_video_description_never_fetched
1aUK0PrgI6xEeAoKOpnyitwgA2CSssXWghjhlmbT4aic,available,Statistiken #225,https://docs.google.com/spreadsheets/d/1aUK0PrgI6xEeAoKOpnyitwgA2CSssXWghjhlmbT4aic/edit,uc9yqk42jqgnwyjczcpmgedq,Der LETZTE RUN des Arena-Battle III | Pokémon Arena-Battle III #224 | Nestfloh,sheet_url_in_video_description_never_fetched
1v20rceZzlSuCVXTCeKPiu612l78Hxj_EAHgUpmyJbmY,available,Statistiken #226,https://docs.google.com/spreadsheets/d/1v20rceZzlSuCVXTCeKPiu612l78Hxj_EAHgUpmyJbmY/edit,uc9yqk42jqgnwyjczcpmgedq,Das ENDE des VOLTULA-ABZEICHEN | Pokémon Arena-Battle #225 | Nestfloh,sheet_url_in_video_description_never_fetched
1cPbGvSEpb0yrrAynJLTaUevoi9I7U_Q1Z55yMsfXGzc,available,Statistiken #227,https://docs.google.com/spreadsheets/d/1cPbGvSEpb0yrrAynJLTaUevoi9I7U_Q1Z55yMsfXGzc/edit,uc9yqk42jqgnwyjczcpmgedq,Das ENDE des ARENA BATTLE III? | Pokémon Arena-Battle III #226 | Nestfloh,sheet_url_in_video_description_never_fetched
1MqTEJPQq6bqf4UKxLEkA69SX_IAQ9QSMtC0W7ILwWBs,available,Statistiken #228,https://docs.google.com/spreadsheets/d/1MqTEJPQq6bqf4UKxLEkA69SX_IAQ9QSMtC0W7ILwWBs/edit,uc9yqk42jqgnwyjczcpmgedq,Das FINALE | Pokémon Arena-Battle III #227 | Nestfloh,sheet_url_in_video_description_never_fetched
1fz9GkMqAT3tv5L8_GmEpRqER3Fmm2XvpFXPgi_jTZwE,available,SVL S1 ,https://docs.google.com/spreadsheets/d/1fz9GkMqAT3tv5L8_GmEpRqER3Fmm2XvpFXPgi_jTZwE/edit,ucarerejf2zazibztti4vmaw;ucxw9kufbp4az1uppsfgtolw,Captain Crinch ist Weltraum-Präsident Superstar McHammergeil! - SVL [S1] Spieltag 7 vs. Deine Mutter,sheet_url_in_video_description_never_fetched
1cbzl8pdezXvzNJhTxk-5GgjZ-DnNGuW6z8d-36aQoRE,available,Tag Team League,https://docs.google.com/spreadsheets/d/1cbzl8pdezXvzNJhTxk-5GgjZ-DnNGuW6z8d-36aQoRE/edit,ucigpf_qa1qagv0xg2o5_6rq;ucqtveglovg6_806zi1juhtg;uctscvfcd5sgyqfd7ck7dcpa;ucwpw7yn2wcg1sek_09viuhg;ucydamhnradfwmxvtlrlnk6w;uczftb8_k3nwlilr5x7q_org,Tag Team League - Ankündigung!,sheet_url_in_video_description_never_fetched
1fTgqpvbyEoqdNX1f06Fc2XWvKNlx3wMeEBP1PbRFa2s,available,UBRL - Battle Revolution League,https://docs.google.com/spreadsheets/d/1fTgqpvbyEoqdNX1f06Fc2XWvKNlx3wMeEBP1PbRFa2s/edit,ucvciqcejxirj1kgswdxgqyw;ucxj5whew7vz8zr_srmt8q2a;ucz2bgm4qej7nxsedsnr6f1a,Wie waren meine Pokémon in der UBRL?,sheet_url_in_video_description_never_fetched
1Tn4tZKT_ZJCOHBpg4fak-gQ_5UH8siUC9B6he-XkcUc,available,UDT [S2] - United Draft Tournament - NEU !!!,https://docs.google.com/spreadsheets/d/1Tn4tZKT_ZJCOHBpg4fak-gQ_5UH8siUC9B6he-XkcUc/edit,ucshfh4ogh23gfshxfifvcja,UDT {S2} - Halbfinale vs. Lost Gengar:  Das Gengar wieder gefunden,sheet_url_in_video_description_never_fetched
1yjHKwPHjhV29R0POiywgYk9LJ6MyXoplB3r7O8h7caA,available,Ultimate Unite Docs von Raizor,https://docs.google.com/spreadsheets/d/1yjHKwPHjhV29R0POiywgYk9LJ6MyXoplB3r7O8h7caA/edit,ucwpw7yn2wcg1sek_09viuhg,POKÉMON UNITE: Der ULTIMATIVE Guide! Mein Google Docs Dokument!,sheet_url_in_video_description_never_fetched
1zwwQFXYS4y8fta30VPa6yBLUiZPxhBULTZHFtg5x7c0,available,Useless Pokémon Plateau - [S1],https://docs.google.com/spreadsheets/d/1zwwQFXYS4y8fta30VPa6yBLUiZPxhBULTZHFtg5x7c0/edit,uc0tnejt5pvgm2_dm_pxj21w;uc9yqk42jqgnwyjczcpmgedq;ucdlntuh7cgkz5dyhnsy1yvw;ucgjopll_4nritmusnmk_9zg;ucib2iwsixdpxybn_thzuxbg;uckgdtvvwnwu2medumv1v4pq;ucubgus9lvyrtb849adla1rw,PLATZ 1 GEGEN PLATZ ... ah ne moment ^^ - UPP [S1] Meisterrunde Spieltag 12 vs. Voluminasen,sheet_url_in_video_description_never_fetched
1ajihFhUk9MZEaCcdSZDNWkccsnl7ZYKbmbkvSb9uOGE,available,VGC League S2 - Sarzenia Block,https://docs.google.com/spreadsheets/d/1ajihFhUk9MZEaCcdSZDNWkccsnl7ZYKbmbkvSb9uOGE/edit,ucdgmk4tcz2k7kftc2c6gzeg,Ein eiskalter Start in meine Draftliga!? | VGCL Spieltag 1,sheet_url_in_video_description_never_fetched
1axlwmzPA49rYkqXh7zHvAtSP-TKbM0ijGYBPRflLSWw,available,VGCPastes Repository,https://docs.google.com/spreadsheets/d/1axlwmzPA49rYkqXh7zHvAtSP-TKbM0ijGYBPRflLSWw/edit,uceki0pa1r6tz8cdaypgugyg;uco1owz07tbrcli7uhccnboa;ucoeanv1fd9eh7qjzjdwdxaq;ucvsnlr5y3npa_9fcfs5heew,SO hat Pamomamo die Pokémon Regionalmeisterschaften gewonnen!,sheet_url_in_video_description_never_fetched
1b6d1JcVVMXTrDQZfxPOEVzc96TKTlNiR3UssgxEPx10,available,WPP Season 6 Showdown Liga 2,https://docs.google.com/spreadsheets/d/1b6d1JcVVMXTrDQZfxPOEVzc96TKTlNiR3UssgxEPx10/edit,ucxj5whew7vz8zr_srmt8q2a,Eins gegen eins! - WPP [S6] - VS @KingBlex,sheet_url_in_video_description_never_fetched
1UbfdIAE9b1P_OJdpXcUrWmVRZSL9O7qXHJib7-qo97w,available,WPP Season 6 Showdown Liga 3,https://docs.google.com/spreadsheets/d/1UbfdIAE9b1P_OJdpXcUrWmVRZSL9O7qXHJib7-qo97w/edit,ucxj5whew7vz8zr_srmt8q2a,Eins gegen eins! - WPP [S6] - VS @KingBlex,sheet_url_in_video_description_never_fetched
10tY7hSbXeJZsB1MUlbrf2z7btmWgUoifeiCVDr-QQK4,available,WPP Season 6 Youtube Liga 1,https://docs.google.com/spreadsheets/d/10tY7hSbXeJZsB1MUlbrf2z7btmWgUoifeiCVDr-QQK4/edit,ucxj5whew7vz8zr_srmt8q2a,Eins gegen eins! - WPP [S6] - VS @KingBlex,sheet_url_in_video_description_never_fetched
1qK9U8Hu-LCMF5BVDLNdPJ1NqnL2zix3_Ja33HXJ4SsY,available,WPP Season 6 Youtube Liga 2,https://docs.google.com/spreadsheets/d/1qK9U8Hu-LCMF5BVDLNdPJ1NqnL2zix3_Ja33HXJ4SsY/edit,ucxj5whew7vz8zr_srmt8q2a,Eins gegen eins! - WPP [S6] - VS @KingBlex,sheet_url_in_video_description_never_fetched
1rFx4K6R5bFc0aJ9CWVQLSNHm_RMhYnmXn3XZcyiwn2o,available,WPP Season 6 Youtube Liga 3,https://docs.google.com/spreadsheets/d/1rFx4K6R5bFc0aJ9CWVQLSNHm_RMhYnmXn3XZcyiwn2o/edit,ucxj5whew7vz8zr_srmt8q2a,Eins gegen eins! - WPP [S6] - VS @KingBlex,sheet_url_in_video_description_never_fetched
1pIKqtuFWYy45WOz_VGUr5xoodGP16w-vLLttP0ewubo,available,WUBL Championship S3 Liga W-Z,https://docs.google.com/spreadsheets/d/1pIKqtuFWYy45WOz_VGUr5xoodGP16w-vLLttP0ewubo/edit,ucxw9kufbp4az1uppsfgtolw,Was geht hier denn ab??? - WUBL - Spieltach 6,sheet_url_in_video_description_never_fetched
1PhXbQbLfhxGwlh8ZyEpw6eiumoDe0eumx6TGY1XOk1A,available,YouTube-Pokémonliga S2 Spielplan,https://docs.google.com/spreadsheets/d/1PhXbQbLfhxGwlh8ZyEpw6eiumoDe0eumx6TGY1XOk1A/edit,ucj8y8nmqyyvuw8wooibgp0g,Ich bin in der YTPL + Teamkader | Infovideo | by Craycom [German/1080p],sheet_url_in_video_description_never_fetched
12JubRUwOPK5VNizTC90FCKokg3psR6D6q_BUSVjIMKU,gone_or_private,,https://docs.google.com/spreadsheets/d/12JubRUwOPK5VNizTC90FCKokg3psR6D6q_BUSVjIMKU/edit,ucj8y8nmqyyvuw8wooibgp0g,Ich bin in der YTPL + Teamkader | Infovideo | by Craycom [German/1080p],sheet_url_in_video_description_never_fetched
14JdVp95V3CJ7hlkJzvGsTVUXqTjBCri_LPdLyVcKRPE,gone_or_private,,https://docs.google.com/spreadsheets/d/14JdVp95V3CJ7hlkJzvGsTVUXqTjBCri_LPdLyVcKRPE/edit,ucg6uxiirrlhey41kelglcva,PTT - Spieltag 3 vs. Pininja's: Mega-Absol in voller Pracht!,sheet_url_in_video_description_never_fetched
15P-h48uOR58HC5Qiac0FSMTmwxwMHG_dC0KCYZExJdw,gone_or_private,,https://docs.google.com/spreadsheets/d/15P-h48uOR58HC5Qiac0FSMTmwxwMHG_dC0KCYZExJdw/edit,uc9yqk42jqgnwyjczcpmgedq;ucj8y8nmqyyvuw8wooibgp0g,[NPBL] OFFENSIVE pur! | Ultrafinale - Jutlus Perspektive,sheet_url_in_video_description_never_fetched
15uiDqRA3oFi2PsqjQwqmfwWfmj-zs_fpz5YxZ29HCMo,gone_or_private,,https://docs.google.com/spreadsheets/d/15uiDqRA3oFi2PsqjQwqmfwWfmj-zs_fpz5YxZ29HCMo/edit,ucvsnlr5y3npa_9fcfs5heew,Das GRAND FINALE des David vs. Goliath Turniers - Jetzt zählts!,sheet_url_in_video_description_never_fetched
15yM6oFPpTxuruJ2W1sLlX-sZqrpdHbOKFwBO_vyG2fg,gone_or_private,,https://docs.google.com/spreadsheets/d/15yM6oFPpTxuruJ2W1sLlX-sZqrpdHbOKFwBO_vyG2fg/edit,ucg6uxiirrlhey41kelglcva,PTT - Spieltag 3 vs. Pininja's: Mega-Absol in voller Pracht!,sheet_url_in_video_description_never_fetched
170K5Anr5JW5zJ_OjnRrY36yNesVMS0GJi3QooLAd-0c,gone_or_private,,https://docs.google.com/spreadsheets/d/170K5Anr5JW5zJ_OjnRrY36yNesVMS0GJi3QooLAd-0c/edit,uctk_imdtj1sxuukiz_vbcsq,[DPL] Spieltag 7 vs. MACHOMEI´S RETROSOLDATEN: Silva ist paralysierend! [Silva],sheet_url_in_video_description_never_fetched
18L0Epha3vE-cm1wp3xhg1RFNtqj-H0d21cIueXHVunE,gone_or_private,,https://docs.google.com/spreadsheets/d/18L0Epha3vE-cm1wp3xhg1RFNtqj-H0d21cIueXHVunE/edit,ucwpw7yn2wcg1sek_09viuhg,Pokémon Omega Rubin/Alpha Saphir WiFi Battle [ORAS][German/Deutsch] #46 - Bittere Nuss!,sheet_url_in_video_description_never_fetched
18q8r5yZnIqNeo70HlhSYPpfLBeebk7L2IYHJiZOyptU,gone_or_private,,https://docs.google.com/spreadsheets/d/18q8r5yZnIqNeo70HlhSYPpfLBeebk7L2IYHJiZOyptU/edit,uc48cbia653yo2bhiowagjwq,EPP Seson 3 Spieltg 11 Nicht so wie erwartet,sheet_url_in_video_description_never_fetched
1AEOKZWwxu5L5BL2Mne_pMZpv_eMb5vYVbvIGHw7DYuU,gone_or_private,,https://docs.google.com/spreadsheets/d/1AEOKZWwxu5L5BL2Mne_pMZpv_eMb5vYVbvIGHw7DYuU/edit,uckeehak_dpei11ykalqczrq,Die Welle die gelb war! - GPL [S5] [Liga 2] - Spieltag 05 - vs. Stardew Silvally,sheet_url_in_video_description_never_fetched
1DWflHxjS0_9mzDUEgCN0x18WlUuZYdgJ4a-9lJtz-Tc,gone_or_private,,https://docs.google.com/spreadsheets/d/1DWflHxjS0_9mzDUEgCN0x18WlUuZYdgJ4a-9lJtz-Tc/edit,uc48cbia653yo2bhiowagjwq;ucvciqcejxirj1kgswdxgqyw;uczftb8_k3nwlilr5x7q_org,Zeig mehr Bauch! - [Dick&Doof Spezial AAGPLA - Spieltag 02],sheet_url_in_video_description_never_fetched
1DaKfL22cg5jMIcgqubh5yBjOtprV1T4_YplKehMRjbc,gone_or_private,,https://docs.google.com/spreadsheets/d/1DaKfL22cg5jMIcgqubh5yBjOtprV1T4_YplKehMRjbc/edit,uctscvfcd5sgyqfd7ck7dcpa,"KANAL UPDATE! - 3DS Capture Card, Live LetsPlays, & Veränderungen!",sheet_url_in_video_description_never_fetched
1DeXjzohTUdKNERu6dsHsnznneva8MDJjglI3lqDLgm4,error: Sheets API metadata error 429 for 1DeXjzohTUdKNERu6dsHsnznneva8MDJjglI3lqDLgm4: ,,https://docs.google.com/spreadsheets/d/1DeXjzohTUdKNERu6dsHsnznneva8MDJjglI3lqDLgm4/edit,ucdgmk4tcz2k7kftc2c6gzeg,Diese Pokémon sind jetzt besser/schlechter!,sheet_url_in_video_description_never_fetched
1G4mk4pBMwyCBHX43K0B85Yy3tptvS6ZnUjciuGxSfL0,gone_or_private,,https://docs.google.com/spreadsheets/d/1G4mk4pBMwyCBHX43K0B85Yy3tptvS6ZnUjciuGxSfL0/edit,ucarerejf2zazibztti4vmaw;uczftb8_k3nwlilr5x7q_org,"LWA Spieltag 8 VS. Senpai's Last Resort - ""Der beste LWA Kampf aller Zeiten!""",sheet_url_in_video_description_never_fetched
1HnW2UF3od0XxOiYlPGCrnd-1OereZUfWvbRkGN4D0-8,error: Sheets API metadata error 429 for 1HnW2UF3od0XxOiYlPGCrnd-1OereZUfWvbRkGN4D0-8: ,,https://docs.google.com/spreadsheets/d/1HnW2UF3od0XxOiYlPGCrnd-1OereZUfWvbRkGN4D0-8/edit,ucubgus9lvyrtb849adla1rw,DND - Season 02 - Spieltag 04 - vs Käse - Juckt nicht!,sheet_url_in_video_description_never_fetched
1HvU4A-BNQHr5LZyo_1NCgybuIa0Or_YCxeRXYl-4gVI,error: Sheets API metadata error 429 for 1HvU4A-BNQHr5LZyo_1NCgybuIa0Or_YCxeRXYl-4gVI: ,,https://docs.google.com/spreadsheets/d/1HvU4A-BNQHr5LZyo_1NCgybuIa0Or_YCxeRXYl-4gVI/edit,ucxj5whew7vz8zr_srmt8q2a,Eins gegen eins! - WPP [S6] - VS @KingBlex,sheet_url_in_video_description_never_fetched
1IesDv0dzEiW9VopEKE7b5VFJ2t6V3ePPr13bMg_uIsw,error: Sheets API metadata error 429 for 1IesDv0dzEiW9VopEKE7b5VFJ2t6V3ePPr13bMg_uIsw: ,,https://docs.google.com/spreadsheets/d/1IesDv0dzEiW9VopEKE7b5VFJ2t6V3ePPr13bMg_uIsw/edit,ucarerejf2zazibztti4vmaw;uckeehak_dpei11ykalqczrq;ucwpw7yn2wcg1sek_09viuhg,"SML L2 [S4] Spieltag 9 - ""Mit einem Affenzahn zum Endspurt"" /w Kilthane",sheet_url_in_video_description_never_fetched
1J67kUbYTLbSPKxY4864W4HwX39VBbpYgofNNhSfsa1c,error: Sheets API metadata error 429 for 1J67kUbYTLbSPKxY4864W4HwX39VBbpYgofNNhSfsa1c: ,,https://docs.google.com/spreadsheets/d/1J67kUbYTLbSPKxY4864W4HwX39VBbpYgofNNhSfsa1c/edit,ucarerejf2zazibztti4vmaw,"""Aaah, so funktioniert diese Mechanik!"" - LWA [S2] Spieltag #12 vs Huggy Luggys",sheet_url_in_video_description_never_fetched
1JF5hIMx7svMxvoP-Jb0B5tUjnlal4YNoA9LURxWDWPA,error: Sheets API metadata error 429 for 1JF5hIMx7svMxvoP-Jb0B5tUjnlal4YNoA9LURxWDWPA: ,,https://docs.google.com/spreadsheets/d/1JF5hIMx7svMxvoP-Jb0B5tUjnlal4YNoA9LURxWDWPA/edit,ucarerejf2zazibztti4vmaw;ucj8y8nmqyyvuw8wooibgp0g;ucshfh4ogh23gfshxfifvcja;ucwpw7yn2wcg1sek_09viuhg;ucyfd8l_4zb8he5_ip2noqrw,"BDT [S4] - Spieltag 13 - vs. SoulStealer: Er ächtet, er schlächtet, er tectet!",sheet_url_in_video_description_never_fetched
1JMNFsaJxMlF-dU8E7w7AQyQProwpbsEOHe7kjhPlT5Y,error: Sheets API metadata error 429 for 1JMNFsaJxMlF-dU8E7w7AQyQProwpbsEOHe7kjhPlT5Y: ,,https://docs.google.com/spreadsheets/d/1JMNFsaJxMlF-dU8E7w7AQyQProwpbsEOHe7kjhPlT5Y/edit,ucrsyu68ynoafshsv24jyksg,GPL-Schau - Liga 2 - Spieltag 1,sheet_url_in_video_description_never_fetched
1JRigsU-p39BpoKNVAqMcgiP12Lk55Yy9T2pMWF5HDVo,error: Sheets API metadata error 429 for 1JRigsU-p39BpoKNVAqMcgiP12Lk55Yy9T2pMWF5HDVo: ,,https://docs.google.com/spreadsheets/d/1JRigsU-p39BpoKNVAqMcgiP12Lk55Yy9T2pMWF5HDVo/edit,uc9yqk42jqgnwyjczcpmgedq,Das ENDE von GEIST und NORMAL | Pokémon Arena-Battle III #207 | Nestfloh,sheet_url_in_video_description_never_fetched
1Jj0byYrtOG3w4Jiq2Zy8xJRdn-__jO7Hv6xQ9iUpe2k,error: Sheets API metadata error 429 for 1Jj0byYrtOG3w4Jiq2Zy8xJRdn-__jO7Hv6xQ9iUpe2k: ,,https://docs.google.com/spreadsheets/d/1Jj0byYrtOG3w4Jiq2Zy8xJRdn-__jO7Hv6xQ9iUpe2k/edit,ucvciqcejxirj1kgswdxgqyw,GPL [S9] - Das Community-Turnier Finale!,sheet_url_in_video_description_never_fetched
1JpyfBhtZl_n5zC-r5aMTq7BEEGArRGZtXTlpQq0Glxc,error: Sheets API metadata error 429 for 1JpyfBhtZl_n5zC-r5aMTq7BEEGArRGZtXTlpQq0Glxc: ,,https://docs.google.com/spreadsheets/d/1JpyfBhtZl_n5zC-r5aMTq7BEEGArRGZtXTlpQq0Glxc/edit,ucwpw7yn2wcg1sek_09viuhg,RAIZORS KAMPFZONE: ALLES WAS DU WISSEN MUSST! Pokémon Strahlender Diamant & Leuchtende Perle!,sheet_url_in_video_description_never_fetched
1K8KDh6G24mD9heJLLyxKRxcGLKneaF3Tr-Setk7WZBs,error: Sheets API metadata error 429 for 1K8KDh6G24mD9heJLLyxKRxcGLKneaF3Tr-Setk7WZBs: ,,https://docs.google.com/spreadsheets/d/1K8KDh6G24mD9heJLLyxKRxcGLKneaF3Tr-Setk7WZBs/edit,uc9yqk42jqgnwyjczcpmgedq,"Nur ELEKTRO, kein KÄFER | Pokémon Arena-Battle III #222 | Nestfloh",sheet_url_in_video_description_never_fetched
1K_1FE8AA5g6_rBDsVbHXZRw4CVF-07o-QUfOq0Snavw,error: Sheets API metadata error 429 for 1K_1FE8AA5g6_rBDsVbHXZRw4CVF-07o-QUfOq0Snavw: ,,https://docs.google.com/spreadsheets/d/1K_1FE8AA5g6_rBDsVbHXZRw4CVF-07o-QUfOq0Snavw/edit,uc9yqk42jqgnwyjczcpmgedq,CHAMP-KAMPF: TerraCroc vs. PrinceOtze | Pokémon Arena-Battle III #210 | Nestfloh,sheet_url_in_video_description_never_fetched
1KdyrncBYTES5eGHT6sXxWCPup98M7jpSVO2nsuYUbWk,error: Sheets API metadata error 429 for 1KdyrncBYTES5eGHT6sXxWCPup98M7jpSVO2nsuYUbWk: ,,https://docs.google.com/spreadsheets/d/1KdyrncBYTES5eGHT6sXxWCPup98M7jpSVO2nsuYUbWk/edit,uc9iby6z6tyu7xyc5_cgjplg;uc9yqk42jqgnwyjczcpmgedq;ucarerejf2zazibztti4vmaw;ucvciqcejxirj1kgswdxgqyw,NPBL Season 5 | Finale vs. Kleinsteins:Gate | Déja-vu!,sheet_url_in_video_description_never_fetched
1LfpU84Gay6K0xvbCfYfJYXLTULr3qRY-WcBW08Hhmok,error: Sheets API metadata error 429 for 1LfpU84Gay6K0xvbCfYfJYXLTULr3qRY-WcBW08Hhmok: ,,https://docs.google.com/spreadsheets/d/1LfpU84Gay6K0xvbCfYfJYXLTULr3qRY-WcBW08Hhmok/edit,ucarerejf2zazibztti4vmaw,"TWA Captain Turnier Auslosung /w Scolerate, eseligerEsel",sheet_url_in_video_description_never_fetched
1Li1qqKbcwWdkkjCZX5EpPUGtCNgdjxuhi6EhweTq228,error: Sheets API metadata error 429 for 1Li1qqKbcwWdkkjCZX5EpPUGtCNgdjxuhi6EhweTq228: ,,https://docs.google.com/spreadsheets/d/1Li1qqKbcwWdkkjCZX5EpPUGtCNgdjxuhi6EhweTq228/edit,ucdlntuh7cgkz5dyhnsy1yvw;ucvciqcejxirj1kgswdxgqyw;ucxw9kufbp4az1uppsfgtolw,"RCL [S1] Funkenflug des ""FEUAVOGLS"" |  Spieltag 5 | Hyperiors VS. Red Army",sheet_url_in_video_description_never_fetched
1Mjko4vY2t_qUMYbnrrMCUuTQwscnpXmYwQ9KPqq2rvg,error: Sheets API metadata error 429 for 1Mjko4vY2t_qUMYbnrrMCUuTQwscnpXmYwQ9KPqq2rvg: ,,https://docs.google.com/spreadsheets/d/1Mjko4vY2t_qUMYbnrrMCUuTQwscnpXmYwQ9KPqq2rvg/edit,uck_kzvbuhgprgwu1vw5y3zg,"""Prankster Perish Trap Pansear"" - ABCABadabra w/ El Scizor & GymleaderGeo",sheet_url_in_video_description_never_fetched
1UUT5J5xfMw1ZElqQ203f-U84DqBkpEMx,gone_or_private,,https://docs.google.com/spreadsheets/d/1UUT5J5xfMw1ZElqQ203f-U84DqBkpEMx/edit,ucvsnlr5y3npa_9fcfs5heew,Pampuli nimmt uns hopps!? | FTT Letzter Spieltag vs. Tom,sheet_url_in_video_description_never_fetched
1eduE47Qt8o7nWcPBT2VIqFVRWRX_QbBPKVFTgHERWkQ,error: Sheets API metadata error 429 for 1eduE47Qt8o7nWcPBT2VIqFVRWRX_QbBPKVFTgHERWkQ: ,,https://docs.google.com/spreadsheets/d/1eduE47Qt8o7nWcPBT2VIqFVRWRX_QbBPKVFTgHERWkQ/edit,uc9yqk42jqgnwyjczcpmgedq;ucdlntuh7cgkz5dyhnsy1yvw;uck_kzvbuhgprgwu1vw5y3zg,[MDL] Ein geisterhaftes HALBFINALE | vs. ElScizor,sheet_url_in_video_description_never_fetched
1fNIXkYTq1QBfUWF-Xux53QFdXeRRoQI9RmhCuUJOhLI,error: Sheets API metadata error 429 for 1fNIXkYTq1QBfUWF-Xux53QFdXeRRoQI9RmhCuUJOhLI: ,,https://docs.google.com/spreadsheets/d/1fNIXkYTq1QBfUWF-Xux53QFdXeRRoQI9RmhCuUJOhLI/edit,uchk3jurhlwzmlqxqadp7srq;uckeehak_dpei11ykalqczrq,TOP 10 LIEBLINGS POKETUBER SIGNATURES | LightGaming [German/Deutsch],sheet_url_in_video_description_never_fetched
1fr2baE1ZE3F-6qMYNOtht10zEhCfLlLY1n0FiReEtjM,error: Sheets API metadata error 429 for 1fr2baE1ZE3F-6qMYNOtht10zEhCfLlLY1n0FiReEtjM: ,,https://docs.google.com/spreadsheets/d/1fr2baE1ZE3F-6qMYNOtht10zEhCfLlLY1n0FiReEtjM/edit,ucdgmk4tcz2k7kftc2c6gzeg,1. gegen 2. – Alles entscheidet sich jetzt!!! | CDL Spieltag 7,sheet_url_in_video_description_never_fetched
1g-LztXzehuyzX4XIsQmuX-du75Jbmwf8p_OemrQ9bnU,error: Sheets API metadata error 429 for 1g-LztXzehuyzX4XIsQmuX-du75Jbmwf8p_OemrQ9bnU: ,,https://docs.google.com/spreadsheets/d/1g-LztXzehuyzX4XIsQmuX-du75Jbmwf8p_OemrQ9bnU/edit,uc9yqk42jqgnwyjczcpmgedq,ENTSCHEIDUNGEN | Pokémon Arena-Battle III #217 | Nestfloh,sheet_url_in_video_description_never_fetched
1gKmqs3warA-SwntKgX9kB6t7sMgnwoqRIsjcf1ZAcBg,error: Sheets API metadata error 429 for 1gKmqs3warA-SwntKgX9kB6t7sMgnwoqRIsjcf1ZAcBg: ,,https://docs.google.com/spreadsheets/d/1gKmqs3warA-SwntKgX9kB6t7sMgnwoqRIsjcf1ZAcBg/edit,ucgjopll_4nritmusnmk_9zg,GPL [S3] - Team Update | Zwischenbilanz,sheet_url_in_video_description_never_fetched
1gLO3WAtwX45YEq-nTFLHPyvt4zaFT4gAXx9dHgrcxmY,error: Sheets API metadata error 429 for 1gLO3WAtwX45YEq-nTFLHPyvt4zaFT4gAXx9dHgrcxmY: ,,https://docs.google.com/spreadsheets/d/1gLO3WAtwX45YEq-nTFLHPyvt4zaFT4gAXx9dHgrcxmY/edit,ucvciqcejxirj1kgswdxgqyw,Manager Turnier - Finale - vs. Kev - Let's Go!,sheet_url_in_video_description_never_fetched
1gmw7Xd5jZmb2yyc8i_5blR3UKBR0wdg8aNtiPNbAp9w,error: Sheets API metadata error 429 for 1gmw7Xd5jZmb2yyc8i_5blR3UKBR0wdg8aNtiPNbAp9w: ,,https://docs.google.com/spreadsheets/d/1gmw7Xd5jZmb2yyc8i_5blR3UKBR0wdg8aNtiPNbAp9w/edit,uc9yqk42jqgnwyjczcpmgedq,CHAMP-KAMPF: TerraCroc vs. Batzi | Pokémon Arena-Battle III #216 | Nestfloh,sheet_url_in_video_description_never_fetched
1hA5ZAjjVAbAPWOpj1NEzIToqrNEw2mxs3oGn8dvoL_Y,error: Sheets API metadata error 429 for 1hA5ZAjjVAbAPWOpj1NEzIToqrNEw2mxs3oGn8dvoL_Y: ,,https://docs.google.com/spreadsheets/d/1hA5ZAjjVAbAPWOpj1NEzIToqrNEw2mxs3oGn8dvoL_Y/edit,ucgjopll_4nritmusnmk_9zg,German Pokémon League [GPL] Season 5 - Liga 1 & Liga 2 Draft!,sheet_url_in_video_description_never_fetched
